"gndr","agea","cntry","rgn","ctzmod","brnmod","domicil","prtnr","pdwrkp","isco08p","edumod","edutre","edupmod","eduptre","omogamia","chld3","chld10","chld14","anweight","psu","stratum","pdwrk"
"female",41,"BG","East Europe","ethnic minorities","Europe","Country Village",1,0,"6666666666",1,1,1,1,1,0,0,0,0.0944100403648782,824,144,0
"female",49,"BG","East Europe","autochthonous","Europe","Big City",1,1,"skilled manual workers",3,2,3,2,1,0,0,0,0.261681495433655,705,117,1
"female",45,"BG","East Europe","autochthonous","Europe","Country Village",1,0,"6666666666",2,1,3,2,0,0,0,0,0.138356161837412,1116,160,0
"female",35,"BG","East Europe","autochthonous","Europe","Big City",1,1,"skilled manual workers",3,2,3,2,1,1,2,2,0.387191352376182,1161,171,1
"male",38,"BG","East Europe","autochthonous","Europe","Big City",1,1,"professionals and employees",7,3,7,3,1,1,2,2,0.236855658498396,1148,105,1
"male",25,"BG","East Europe","autochthonous","Europe","Big City",1,1,"professionals and employees",6,3,6,3,1,1,1,1,0.870092920793426,848,142,1
"male",55,"BG","East Europe","autochthonous","Europe","Country Village",1,0,"6666666666",3,2,2,1,0,0,0,0,0.131423544668192,871,147,0
"female",25,"BG","East Europe","autochthonous","Europe","Small City",0,0,"6666666666",7,3,6666666666,6666666666,6666666666,0,0,0,0.787231337654537,723,122,1
"male",52,"BG","East Europe","autochthonous","Europe","Big City",1,1,"professionals and employees",4,2,7,3,0,0,0,0,0.272146822677064,853,142,1
"male",47,"BG","East Europe","autochthonous","Europe","Country Village",1,1,"services and sales workers",2,1,3,2,0,0,0,0,0.441195875254752,1058,165,1
"female",55,"BG","East Europe","autochthonous","Europe","Country Village",0,0,"6666666666",2,1,6666666666,6666666666,6666666666,0,0,0,0.207772617586922,680,127,0
"female",55,"BG","East Europe","autochthonous","Europe","Big City",1,1,"skilled manual workers",3,2,7,3,0,0,0,0,0.179465803161972,883,148,1
"male",55,"BG","East Europe","autochthonous","Europe","Country Village",1,1,"skilled manual workers",2,1,3,2,0,0,0,0,0.258771945366776,867,144,0
"male",44,"BG","East Europe","autochthonous","Europe","Suburbs or Outskirts of Big City",1,1,"skilled manual workers",3,2,3,2,1,0,1,1,0.495035765392543,1040,163,1
"female",55,"BG","East Europe","autochthonous","Europe","Country Village",1,1,"elementary occupations",3,2,3,2,1,0,0,0,0.146209202592492,862,144,1
"male",46,"BG","East Europe","autochthonous","Europe","Big City",0,0,"6666666666",2,1,6666666666,6666666666,6666666666,0,0,0,0.414272208653079,1133,176,0
"female",49,"BG","East Europe","autochthonous","Europe","Country Village",1,0,"6666666666",2,1,1,1,1,0,0,0,0.110684917993837,1116,160,1
"female",46,"BG","East Europe","autochthonous","Europe","Country Village",0,0,"6666666666",6,3,6666666666,6666666666,6666666666,0,0,0,0.288495745692771,1046,165,1
"female",32,"BG","East Europe","autochthonous","Europe","Small City",1,1,"services and sales workers",7,3,4,2,0,1,2,2,0.375164604413338,815,143,0
"female",51,"BG","East Europe","autochthonous","Europe","Small City",1,1,"services and sales workers",7,3,3,2,0,0,0,0,0.39253530950125,778,133,1
"male",54,"BG","East Europe","autochthonous","Europe","Country Village",0,0,"6666666666",2,1,6666666666,6666666666,6666666666,0,0,0,0.187070452097141,919,156,1
"female",47,"BG","East Europe","autochthonous","Europe","Small City",1,1,"skilled manual workers",3,2,3,2,1,0,0,0,0.345549138398343,647,116,1
"male",43,"BG","East Europe","autochthonous","Europe","Big City",1,1,"professionals and employees",7,3,7,3,1,0,1,1,0.380647389466002,1027,161,1
"female",44,"BG","East Europe","autochthonous","Europe","Big City",1,1,"professionals and employees",6,3,6,3,1,0,0,0,0.382847487508933,1080,166,0
"male",38,"BG","East Europe","autochthonous","Europe","Big City",1,0,"6666666666",6,3,4,2,0,0,0,0,0.224929900147502,890,148,1
"female",51,"BG","East Europe","autochthonous","Europe","Big City",1,1,"skilled manual workers",7,3,7,3,1,0,0,0,0.367823217034774,850,142,1
"female",50,"BG","East Europe","autochthonous","Europe","Country Village",0,0,"6666666666",2,1,6666666666,6666666666,6666666666,0,0,0,0.0928089369578251,773,134,1
"female",36,"BG","East Europe","autochthonous","Europe","Big City",1,1,"skilled manual workers",3,2,3,2,1,0,0,1,0.224149443901256,987,161,1
"male",26,"BG","East Europe","autochthonous","Europe","Big City",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,0,0,0.622847857599177,894,148,0
"female",42,"BG","East Europe","autochthonous","Europe","Big City",1,1,"skilled manual workers",3,2,3,2,1,0,0,0,0.418427242619282,1159,105,1
"male",30,"BG","East Europe","autochthonous","Europe","Country Village",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,0,0,0.789587281030455,1014,163,1
"female",53,"BG","East Europe","autochthonous","Europe","Small City",1,1,"skilled manual workers",6,3,3,2,0,0,0,0,0.458966636919093,702,116,1
"male",38,"BG","East Europe","autochthonous","Europe","Big City",1,1,"professionals and employees",7,3,6,3,1,0,0,0,0.380647487832507,956,161,1
"male",30,"BG","East Europe","autochthonous","Europe","Small City",1,1,"elementary occupations",3,2,3,2,1,0,2,2,0.617653450350766,764,133,1
"female",26,"BG","East Europe","autochthonous","Europe","Small City",1,1,"skilled manual workers",3,2,3,2,1,0,0,0,0.765201634205724,1052,164,1
"female",46,"BG","East Europe","autochthonous","Europe","Big City",1,1,"skilled manual workers",7,3,3,2,0,0,0,1,0.385707624801394,1171,171,1
"male",32,"BG","East Europe","autochthonous","Europe","Country Village",0,0,"6666666666",7,3,6666666666,6666666666,6666666666,0,0,0,0.661436381791263,806,141,0
"female",46,"BG","East Europe","autochthonous","Europe","Small City",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,0,0,0.357600084521453,810,140,1
"male",34,"BG","East Europe","autochthonous","Europe","Big City",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,0,0,0.635880698176655,866,138,1
"male",48,"BG","East Europe","ethnic minorities","Europe","Country Village",1,1,"services and sales workers",2,1,2,1,1,0,0,1,0.383882368720739,1177,182,0
"male",29,"BG","East Europe","autochthonous","Europe","Big City",1,1,"professionals and employees",6,3,7,3,1,0,0,0,0.422558340735899,1030,161,1
"male",26,"BG","East Europe","autochthonous","Europe","Big City",1,0,"6666666666",2,1,2,1,1,0,2,2,0.137654333217613,664,109,1
"female",36,"BG","East Europe","autochthonous","Europe","Small City",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,1,1,1,0.398368115368059,872,146,1
"female",47,"BG","East Europe","autochthonous","Europe","Small City",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,0,0,0.206627369156342,1006,149,1
"female",46,"BG","East Europe","autochthonous","Europe","Big City",0,0,"6666666666",7,3,6666666666,6666666666,6666666666,0,0,0,0.223290376422981,998,161,1
"male",38,"BG","East Europe","autochthonous","Europe","Big City",1,1,"professionals and employees",4,2,7,3,0,0,0,0,0.520663879543774,893,148,1
"male",52,"BG","East Europe","autochthonous","Europe","Big City",1,1,"services and sales workers",3,2,7,3,0,0,0,0,0.362862626969095,838,142,1
"male",42,"BG","East Europe","autochthonous","Europe","Country Village",1,1,"services and sales workers",2,1,2,1,1,0,0,0,0.14965629282116,911,156,1
"female",44,"BG","East Europe","autochthonous","Europe","Big City",0,0,"6666666666",6,3,6666666666,6666666666,6666666666,0,0,1,0.104205876977054,865,105,0
"female",51,"BG","East Europe","autochthonous","Europe","Country Village",1,1,"skilled manual workers",3,2,2,1,0,0,1,3,0.350863979037888,795,141,0
"male",52,"BG","East Europe","autochthonous","Europe","Big City",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,0,0,0.293705170227635,936,161,1
"male",54,"BG","East Europe","autochthonous","Europe","Big City",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,0,0,0.440557935680045,946,161,1
"male",35,"BG","East Europe","autochthonous","Europe","Country Village",1,1,"services and sales workers",3,2,6,3,0,1,1,1,0.6187946329658,1033,163,1
"female",39,"BG","East Europe","autochthonous","Europe","Country Village",1,1,"skilled manual workers",3,2,7,3,0,0,0,1,0.239796407141824,828,144,1
"male",38,"BG","East Europe","autochthonous","Europe","Big City",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,0,0,0.220278902262352,1020,161,1
"male",45,"BG","East Europe","autochthonous","Europe","Big City",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,0,0,0.220278902262352,1001,161,1
"male",50,"BG","East Europe","autochthonous","Europe","Big City",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,0,0,0.17072738188849,804,139,0
"female",29,"BG","East Europe","autochthonous","Europe","Country Village",0,0,"6666666666",6,3,6666666666,6666666666,6666666666,0,0,0,0.670520659696838,1050,165,1
"female",51,"BG","East Europe","autochthonous","Europe","Small City",1,1,"services and sales workers",2,1,3,2,0,0,0,0,0.108468097645031,1028,149,1
"female",32,"BG","East Europe","autochthonous","Europe","Small City",1,1,"elementary occupations",1,1,1,1,1,0,1,3,0.351399256770058,746,116,0
"male",25,"BG","East Europe","autochthonous","Europe","Small City",0,0,"6666666666",7,3,6666666666,6666666666,6666666666,0,0,0,0.295488292655252,670,112,1
"male",31,"BG","East Europe","autochthonous","Europe","Big City",1,0,"6666666666",6,3,6,3,1,1,1,1,0.563411077262753,947,161,1
"male",47,"BG","East Europe","autochthonous","Europe","Big City",1,1,"manager",7,3,7,3,1,0,0,0,0.209011822424334,833,142,1
"female",50,"BG","East Europe","autochthonous","Europe","Small City",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,0,0,0.137751486535862,1105,149,1
"female",31,"BG","East Europe","autochthonous","Europe","Big City",0,0,"6666666666",2,1,6666666666,6666666666,6666666666,0,0,0,0.317020163221521,663,109,0
"male",44,"BG","East Europe","autochthonous","Europe","Big City",1,0,"6666666666",3,2,3,2,1,0,0,0,0.374382131653736,756,129,0
"male",51,"BG","East Europe","autochthonous","Europe","Small City",1,1,"services and sales workers",3,2,3,2,1,0,0,0,0.232177150780641,734,125,1
"male",45,"BG","East Europe","autochthonous","Europe","Country Village",1,0,"6666666666",3,2,3,2,1,0,0,0,0.28860614570038,1068,168,1
"female",44,"BG","East Europe","autochthonous","Europe","Small City",1,0,"6666666666",3,2,3,2,1,0,0,0,0.272127592025308,1118,173,1
"female",55,"BG","East Europe","autochthonous","Europe","Big City",1,1,"professionals and employees",7,3,7,3,1,0,0,0,0.171046958269292,1133,176,1
"female",42,"BG","East Europe","autochthonous","Europe","Big City",0,0,"6666666666",7,3,6666666666,6666666666,6666666666,0,0,0,0.155273839985874,662,109,1
"female",40,"BG","East Europe","autochthonous","Europe","Small City",1,1,"manager",3,2,6,3,0,0,0,0,0.467906316062104,1051,164,1
"male",25,"BG","East Europe","autochthonous","Europe","Big City",0,0,"6666666666",6,3,6666666666,6666666666,6666666666,0,0,0,0.845116484738789,969,161,0
"male",41,"BG","East Europe","autochthonous","Europe","Small City",1,1,"services and sales workers",3,2,3,2,1,0,0,0,0.501214821357466,726,122,1
"female",43,"BG","East Europe","autochthonous","Europe","Big City",0,0,"6666666666",7,3,6666666666,6666666666,6666666666,0,0,0,0.223290376422981,1016,161,1
"male",38,"BG","East Europe","ethnic minorities","Europe","Small City",0,0,"6666666666",2,1,6666666666,6666666666,6666666666,0,0,0,0.264845470466095,700,118,1
"male",54,"BG","East Europe","autochthonous","Europe","Big City",0,0,"6666666666",7,3,6666666666,6666666666,6666666666,0,0,0,0.346344267648273,1125,176,0
"female",42,"BG","East Europe","autochthonous","Europe","Small City",1,1,"services and sales workers",3,2,3,2,1,0,0,1,0.364585450729058,822,143,1
"female",30,"BG","East Europe","autochthonous","Europe","Big City",1,1,"professionals and employees",7,3,7,3,1,0,1,1,1.05213371314386,1157,171,0
"female",54,"BG","East Europe","autochthonous","Europe","Small City",1,1,"skilled manual workers",3,2,3,2,1,0,0,0,0.30647678215628,718,120,1
"male",41,"BG","East Europe","autochthonous","Europe","Big City",1,1,"professionals and employees",7,3,7,3,1,0,0,0,0.313517659861622,857,142,1
"female",41,"BG","East Europe","autochthonous","Europe","Country Village",1,1,"skilled manual workers",7,3,4,2,0,0,0,0,0.390068998906558,1067,168,1
"female",32,"BG","East Europe","autochthonous","Europe","Country Village",1,1,"skilled manual workers",3,2,3,2,1,0,0,0,0.425787450789163,744,128,1
"male",39,"BG","East Europe","autochthonous","Europe","Small City",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,0,0,0.40611870740803,995,149,1
"female",41,"BG","East Europe","ethnic minorities","Europe","Small City",1,0,"6666666666",2,1,0,1,1,0,0,0,0.271170174436304,1017,149,0
"male",46,"BG","East Europe","autochthonous","Europe","Country Village",1,1,"services and sales workers",3,2,3,2,1,0,0,1,0.438602311191237,680,127,1
"female",41,"BG","East Europe","autochthonous","Europe","Country Village",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,2,2,0.446308736670397,1168,127,1
"female",47,"BG","East Europe","autochthonous","Europe","Big City",1,0,"6666666666",7,3,3,2,0,0,0,0,0.382847257987088,1079,166,1
"female",52,"BG","East Europe","autochthonous","Europe","Big City",1,1,"skilled manual workers",3,2,3,2,1,0,0,0,0.224149394718003,1018,161,1
"male",32,"BG","East Europe","autochthonous","Europe","Big City",1,0,"6666666666",3,2,0,1,0,0,0,0,0.40460691259044,1166,171,1
"female",47,"BG","East Europe","autochthonous","Europe","Country Village",0,0,"6666666666",7,3,6666666666,6666666666,6666666666,0,0,0,0.179255003741444,1106,175,1
"male",28,"BG","East Europe","autochthonous","Europe","Suburbs or Outskirts of Big City",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,0,0,0.706790816517972,1186,106,0
"female",39,"BG","East Europe","ethnic minorities","Europe","Country Village",1,1,"skilled manual workers",2,1,3,2,0,0,1,2,0.26831502104677,703,119,0
"female",44,"BG","East Europe","autochthonous","Europe","Small City",1,1,"skilled manual workers",6,3,3,2,0,0,0,0,0.377441264386107,905,152,0
"male",30,"BG","East Europe","autochthonous","Europe","Country Village",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,0,0,0.476980790106,727,124,1
"male",54,"BG","East Europe","ethnic minorities","Europe","Country Village",1,0,"6666666666",3,2,2,1,0,0,0,0,0.292786886113262,1097,172,1
"male",46,"BG","East Europe","autochthonous","Europe","Big City",1,1,"skilled manual workers",3,2,3,2,1,0,0,1,0.341454993298825,797,139,1
"male",43,"BG","East Europe","autochthonous","Europe","Suburbs or Outskirts of Big City",1,0,"6666666666",3,2,3,2,1,0,0,0,0.368360462097047,685,114,0
"female",37,"BG","East Europe","autochthonous","Europe","Big City",1,1,"professionals and employees",6,3,6,3,1,0,0,1,0.466113225828632,1041,164,1
"male",36,"BG","East Europe","autochthonous","Europe","Big City",1,1,"services and sales workers",3,2,3,2,1,1,2,2,0.458619173634082,674,111,1
"male",52,"BG","East Europe","autochthonous","Europe","Country Village",1,1,"professionals and employees",3,2,6,3,0,0,0,0,0.426907123928405,1057,165,1
"male",38,"BG","East Europe","ethnic minorities","Europe","Country Village",1,0,"6666666666",2,1,2,1,1,0,0,0,0.36531447768753,861,144,1
"female",43,"BG","East Europe","autochthonous","Europe","Small City",1,1,"skilled manual workers",6,3,3,2,0,0,0,0,0.263365284085492,914,154,1
"male",49,"BG","East Europe","ethnic minorities","Europe","Country Village",1,0,"6666666666",2,1,1,1,1,0,0,0,0.102942072316147,750,131,0
"male",39,"BG","East Europe","autochthonous","Europe","Big City",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,0,0,0.126835181655194,1173,171,1
"male",37,"BG","East Europe","autochthonous","Europe","Small City",1,1,"services and sales workers",3,2,3,2,1,0,1,1,0.406118543463854,1138,149,1
"male",41,"BG","East Europe","autochthonous","Europe","Country Village",1,1,"professionals and employees",6,3,7,3,1,0,1,1,0.214837841002288,1071,160,1
"female",50,"BG","East Europe","autochthonous","Europe","Small City",1,1,"manager",7,3,7,3,1,0,0,0,0.25469937532072,741,126,1
"female",42,"BG","East Europe","ethnic minorities","Europe","Country Village",1,0,"6666666666",2,1,2,1,1,0,0,0,0.131365426458068,668,110,0
"male",34,"BG","East Europe","autochthonous","Europe","Country Village",1,0,"6666666666",7,3,0,1,0,0,0,0,0.666583310806523,766,134,1
"female",47,"BG","East Europe","autochthonous","Europe","Small City",1,1,"professionals and employees",7,3,7,3,1,0,0,0,0.39253537507892,761,133,1
"male",54,"BG","East Europe","autochthonous","Europe","Country Village",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,0,0,0.401842781007002,697,119,0
"female",34,"BG","East Europe","ethnic minorities","Europe","Country Village",1,1,"skilled manual workers",3,2,3,2,1,1,1,1,0.541365700750786,1098,172,0
"male",46,"BG","East Europe","autochthonous","Europe","Big City",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,0,0,0.188841934488316,1084,166,1
"male",44,"BG","East Europe","autochthonous","Europe","Big City",0,0,"6666666666",3,2,6666666666,6666666666,6666666666,0,0,0,0.181431247906878,846,142,0
"female",43,"BG","East Europe","ethnic minorities","Europe","Country Village",0,0,"6666666666",2,1,6666666666,6666666666,6666666666,0,0,0,0.762283690197072,1121,178,1
